24.020000,24.880000,24.020000,380,24.160000,2020-10-06T04:00:00Z,11310,24.375741
25.010000,25.200000,24.390000,196,24.390000,2020-10-07T04:00:00Z,13641,24.902013
25.150000,25.150000,24.100000,118,24.721900,2020-10-08T04:00:00Z,11873,24.717257
24.250000,25.160000,24.250000,45,25.160000,2020-10-09T04:00:00Z,4185,24.628956
24.750000,24.850000,23.750000,146,24.700000,2020-10-12T04:00:00Z,10847,24.397239
24.450000,24.640000,24.060000,76,24.060000,2020-10-13T04:00:00Z,3939,24.374138
23.900000,24.540000,23.130000,118,24.540000,2020-10-14T04:00:00Z,11099,23.704748
24.330000,24.750000,23.000100,77,23.840000,2020-10-15T04:00:00Z,6481,23.854693
24.490000,24.650000,24.030000,89,24.620000,2020-10-16T04:00:00Z,6327,24.398336
25.631100,26.122700,24.480000,253,24.480000,2020-10-19T04:00:00Z,25333,25.290341
25.900000,26.590000,25.460000,164,26.239000,2020-10-20T04:00:00Z,13798,26.126087
27.350000,27.980000,26.000000,258,26.500000,2020-10-21T04:00:00Z,23174,26.826747
27.720000,28.266500,26.340000,265,27.500000,2020-10-22T04:00:00Z,15734,27.431147
27.205000,28.501000,27.205000,241,28.160000,2020-10-23T04:00:00Z,11761,28.085699
27.465000,27.900000,26.500000,70,26.890000,2020-10-26T04:00:00Z,4520,27.186270
27.000000,27.900000,26.490000,265,27.340000,2020-10-27T04:00:00Z,13504,27.165630
27.000000,27.100000,26.160100,191,26.210000,2020-10-28T04:00:00Z,11806,26.637669
28.010000,28.629400,26.650000,290,26.670000,2020-10-29T04:00:00Z,19894,27.536720
28.200000,28.581700,27.390000,243,27.390000,2020-10-30T04:00:00Z,13855,27.994867
28.100000,28.770000,27.660000,418,28.190000,2020-11-02T05:00:00Z,24167,28.322317
28.540000,29.850000,28.110000,357,28.540000,2020-11-03T05:00:00Z,20557,28.889196
27.880000,29.050000,27.880000,99,28.450000,2020-11-04T05:00:00Z,6717,28.364535
28.320000,28.880000,27.360000,208,28.880000,2020-11-05T05:00:00Z,11430,27.902318
27.150000,28.510000,27.150000,190,28.320000,2020-11-06T05:00:00Z,13129,27.826523
28.080000,28.520000,27.310000,97,28.520000,2020-11-09T05:00:00Z,4676,27.891048
26.380000,27.950000,26.340000,245,27.950000,2020-11-10T05:00:00Z,12003,26.960279
27.300000,27.481200,26.100100,112,26.430000,2020-11-11T05:00:00Z,12032,26.642045
26.580000,27.230000,26.350000,83,26.381400,2020-11-12T05:00:00Z,4430,26.531384
26.790000,27.696400,26.700000,119,27.030000,2020-11-13T05:00:00Z,9158,27.197000
31.250000,31.750000,26.981400,1046,28.500000,2020-11-16T05:00:00Z,102842,30.003013
32.780000,33.188700,30.240000,572,31.480000,2020-11-17T05:00:00Z,62002,31.772511
34.350000,35.489000,33.000000,906,33.000000,2020-11-18T05:00:00Z,90752,34.144565
34.500000,34.900000,33.250100,501,34.900000,2020-11-19T05:00:00Z,37430,34.246384
32.710000,34.500000,31.430000,651,34.500000,2020-11-20T05:00:00Z,58312,33.025742
32.347200,34.100000,32.300000,263,33.000000,2020-11-23T05:00:00Z,18997,32.926220
32.400000,32.850000,32.020000,155,32.020000,2020-11-24T05:00:00Z,11634,32.350787
32.330000,32.470000,32.180000,110,32.180000,2020-11-25T05:00:00Z,6796,32.334392
32.330000,33.350000,32.330000,100,32.500000,2020-11-27T05:00:00Z,7343,32.612876
33.120000,33.870000,32.300000,320,32.760000,2020-11-30T05:00:00Z,24722,33.174363
33.570000,34.000000,33.020000,260,33.380000,2020-12-01T05:00:00Z,19157,33.523286
33.235000,33.935100,32.650000,259,33.720000,2020-12-02T05:00:00Z,20946,33.284005
33.200000,33.816000,32.974100,166,33.450000,2020-12-03T05:00:00Z,15650,33.343072
31.700000,33.495000,30.800000,421,33.200000,2020-12-04T05:00:00Z,25892,32.168825
30.922000,31.952400,30.000000,406,31.440000,2020-12-07T05:00:00Z,35009,30.552390
30.639900,31.550000,29.400000,339,31.190000,2020-12-08T05:00:00Z,22733,30.335725
29.350000,30.300000,29.110100,498,30.260000,2020-12-09T05:00:00Z,30290,29.710937
30.000000,30.340000,28.750000,326,29.480000,2020-12-10T05:00:00Z,18853,29.396070
30.474900,31.200000,29.960000,236,30.000000,2020-12-11T05:00:00Z,12329,30.514922
29.140000,31.170000,29.000000,425,30.850000,2020-12-14T05:00:00Z,18540,29.790550
27.920000,29.002100,27.402600,401,28.610000,2020-12-15T05:00:00Z,23178,28.090729
29.180000,29.710000,28.000000,404,28.000000,2020-12-16T05:00:00Z,25419,29.106394
29.610000,30.650000,29.250000,473,29.750000,2020-12-17T05:00:00Z,20546,29.953112
29.370000,30.530000,28.740000,517,30.000000,2020-12-18T05:00:00Z,42459,29.505909
29.010000,29.600000,28.290000,140,29.130000,2020-12-21T05:00:00Z,7382,29.074642
29.720000,30.059200,28.630000,98,28.630000,2020-12-22T05:00:00Z,3389,29.547090
30.130000,30.500000,29.240000,189,29.240000,2020-12-23T05:00:00Z,9324,29.880932
31.210000,31.210000,30.000000,98,30.500000,2020-12-24T05:00:00Z,3798,30.424948
33.420000,33.990000,31.690000,489,31.690000,2020-12-28T05:00:00Z,33424,32.929042
32.300000,33.460000,31.360000,382,33.400000,2020-12-29T05:00:00Z,26705,32.185952
30.880000,32.910000,30.740000,497,32.807400,2020-12-30T05:00:00Z,35060,31.653904
30.130000,31.330000,29.500000,220,31.100000,2020-12-31T05:00:00Z,13661,30.289751
30.605000,31.528800,29.650000,266,30.760000,2021-01-04T05:00:00Z,15680,30.353368
31.650000,31.650000,30.739300,157,30.780000,2021-01-05T05:00:00Z,7865,31.151699
30.490000,32.200000,30.490000,126,31.600000,2021-01-06T05:00:00Z,8449,31.400007
30.899200,31.206400,30.250000,84,30.250000,2021-01-07T05:00:00Z,4729,30.851752
31.260000,32.084300,30.490000,245,31.390000,2021-01-08T05:00:00Z,12004,31.258369
33.120000,33.515000,31.400100,431,31.450000,2021-01-11T05:00:00Z,26984,32.372483
33.328100,33.540000,32.410000,317,33.200000,2021-01-12T05:00:00Z,12889,33.022225
32.900000,33.722900,32.110800,95,33.400000,2021-01-13T05:00:00Z,4762,33.183865
32.900000,33.730500,32.610000,323,33.000000,2021-01-14T05:00:00Z,17039,33.184765
31.580000,32.942400,31.580000,220,32.050000,2021-01-15T05:00:00Z,11902,32.343429
31.400100,32.310000,30.377300,421,31.010000,2021-01-19T05:00:00Z,22723,31.099903
30.940000,31.850000,30.910000,293,31.520000,2021-01-20T05:00:00Z,18601,31.289510
31.350000,31.990000,30.500000,255,30.965700,2021-01-21T05:00:00Z,15655,31.074711
31.300000,31.950000,30.900000,199,31.200000,2021-01-22T05:00:00Z,13224,31.427065
32.375000,32.600000,31.020000,251,31.600000,2021-01-25T05:00:00Z,16261,31.789921
32.640000,32.690000,32.000000,218,32.690000,2021-01-26T05:00:00Z,7999,32.420416
30.180000,32.600000,30.060000,705,32.500000,2021-01-27T05:00:00Z,42873,30.810165
31.430000,32.100000,30.154200,415,30.250000,2021-01-28T05:00:00Z,28085,30.949500
31.360000,31.410000,30.510000,195,31.320000,2021-01-29T05:00:00Z,11527,31.016610
31.520000,32.050000,31.152300,145,31.360000,2021-02-01T05:00:00Z,6880,31.566576
32.920000,33.004800,31.530000,331,31.680000,2021-02-02T05:00:00Z,14753,32.344070
33.320000,33.700000,31.600000,276,33.170000,2021-02-03T05:00:00Z,12796,33.032211
31.720000,33.310000,31.720000,333,32.830000,2021-02-04T05:00:00Z,17782,32.495759
32.650000,32.650000,31.150000,128,31.840000,2021-02-05T05:00:00Z,7057,32.014850
33.538000,33.700000,32.150000,307,32.500000,2021-02-08T05:00:00Z,15482,32.924387
33.040000,33.480000,32.590000,96,33.220000,2021-02-09T05:00:00Z,3627,32.975392
33.390100,33.500000,32.616000,174,32.616000,2021-02-10T05:00:00Z,5852,33.129187
33.220000,34.900000,33.160100,375,33.400000,2021-02-11T05:00:00Z,21950,33.717276
33.250000,34.525800,32.610100,175,34.525800,2021-02-12T05:00:00Z,8156,33.269121
33.325000,33.600000,33.100100,125,33.250000,2021-02-16T05:00:00Z,5870,33.408564
33.738600,34.000000,32.899900,206,33.100000,2021-02-17T05:00:00Z,13470,33.637995
33.210000,33.860000,32.910000,111,33.860000,2021-02-18T05:00:00Z,9497,33.183499
33.820000,34.190000,33.090000,138,33.230000,2021-02-19T05:00:00Z,7869,33.689254
33.660000,34.000000,33.500000,87,33.950000,2021-02-22T05:00:00Z,4431,33.752028
37.100000,37.499900,33.036200,693,33.650000,2021-02-23T05:00:00Z,40509,35.429712
35.130000,37.862300,35.130000,371,36.430000,2021-02-24T05:00:00Z,22248,36.506189
34.850000,35.500000,34.450000,180,35.450000,2021-02-25T05:00:00Z,9795,34.782812
35.030000,35.760000,34.880000,132,34.980000,2021-02-26T05:00:00Z,6825,35.232850
36.990000,37.320000,35.285100,176,35.740000,2021-03-01T05:00:00Z,6129,36.653677
36.950000,37.080000,36.100000,151,37.000000,2021-03-02T05:00:00Z,4305,36.560460
38.399900,39.718000,36.877400,232,36.950000,2021-03-03T05:00:00Z,13090,38.528065
37.900000,39.880000,36.060000,359,36.060000,2021-03-04T05:00:00Z,25198,37.660353
35.680000,38.300000,35.340000,275,38.300000,2021-03-05T05:00:00Z,18625,37.027636
37.870000,37.870000,35.610000,289,35.730000,2021-03-08T05:00:00Z,21667,36.672097
39.290000,40.700000,37.350000,330,37.910000,2021-03-09T05:00:00Z,17016,38.746358
39.200000,39.640000,38.100000,285,39.400000,2021-03-10T05:00:00Z,13258,38.815237
41.344900,41.750000,38.590000,290,39.340000,2021-03-11T05:00:00Z,18128,40.418408
41.601000,42.000000,40.820000,236,41.150000,2021-03-12T05:00:00Z,8706,41.542452
41.120000,42.140000,40.840000,287,41.990000,2021-03-15T04:00:00Z,10447,41.717347
39.429100,41.420000,39.429100,221,41.210000,2021-03-16T04:00:00Z,10663,40.283823
39.420000,40.530000,38.310000,244,39.200000,2021-03-17T04:00:00Z,11042,39.632994
40.510000,40.570000,39.287100,203,39.730000,2021-03-18T04:00:00Z,9085,40.024321
42.000000,42.000000,39.170000,223,40.580000,2021-03-19T04:00:00Z,20821,40.897823
41.895000,42.500000,40.711800,219,41.849100,2021-03-22T04:00:00Z,41682,41.556913
39.910000,42.140000,39.250000,235,41.854100,2021-03-23T04:00:00Z,19579,41.148214
39.720000,41.310000,39.250000,162,39.680000,2021-03-24T04:00:00Z,9004,39.860686
39.890000,40.785300,38.195900,352,38.570000,2021-03-25T04:00:00Z,18725,39.102320
40.200000,40.744000,39.500000,93,39.500000,2021-03-26T04:00:00Z,3178,39.996203
39.020000,40.183800,38.854900,185,39.630000,2021-03-29T04:00:00Z,16191,39.411783
39.040000,39.620000,38.460000,129,39.060000,2021-03-30T04:00:00Z,5133,38.980191
39.440000,39.900500,38.400000,345,39.000000,2021-03-31T04:00:00Z,10535,39.066283
40.000000,40.380000,39.260000,181,39.260000,2021-04-01T04:00:00Z,10958,39.879025
42.000000,42.440000,40.211500,437,40.430000,2021-04-05T04:00:00Z,23677,41.548830
41.600000,43.040000,41.500000,297,41.610000,2021-04-06T04:00:00Z,10320,42.069344
39.850000,43.400000,39.654700,300,41.350000,2021-04-07T04:00:00Z,13270,40.748637
38.450000,39.740000,35.980000,443,39.740000,2021-04-08T04:00:00Z,28506,37.214174
36.920000,38.801600,35.800000,313,38.100000,2021-04-09T04:00:00Z,17133,36.887051
38.690000,38.690000,36.450000,308,37.670000,2021-04-12T04:00:00Z,15972,37.540770
38.750100,39.649900,38.690000,145,38.690000,2021-04-13T04:00:00Z,6928,39.008352
38.305700,39.312100,38.262000,62,39.312100,2021-04-14T04:00:00Z,2274,38.584393
37.100000,38.270000,35.800000,457,38.270000,2021-04-15T04:00:00Z,32977,37.020808
37.835000,38.750000,36.320000,380,37.000000,2021-04-16T04:00:00Z,26614,37.734648
40.100000,41.410000,38.360000,628,39.110000,2021-04-19T04:00:00Z,20899,39.809899
37.920000,40.000000,34.130000,944,40.000000,2021-04-20T04:00:00Z,71145,36.620147
43.000000,48.307300,42.240100,3403,45.380000,2021-04-21T04:00:00Z,273061,44.786396
46.820000,47.500000,42.570000,1790,43.000000,2021-04-22T04:00:00Z,126131,45.560829
45.360000,48.000000,44.700000,782,48.000000,2021-04-23T04:00:00Z,53805,46.063579
45.310000,46.590000,43.850000,887,45.800000,2021-04-26T04:00:00Z,58331,45.410602
45.390000,45.730000,44.400000,472,45.320000,2021-04-27T04:00:00Z,30325,45.286483
46.110000,46.450000,45.000000,626,45.500000,2021-04-28T04:00:00Z,22345,45.763994
45.830000,47.750000,45.410000,423,46.740000,2021-04-29T04:00:00Z,20265,46.439269
44.700000,45.680000,44.100000,450,45.560000,2021-04-30T04:00:00Z,31902,44.739694
45.400000,45.540000,44.561500,247,44.700000,2021-05-03T04:00:00Z,22894,45.051172
44.890000,46.150000,44.378100,343,45.150000,2021-05-04T04:00:00Z,18607,44.926195
44.790000,46.371100,44.520000,350,45.600000,2021-05-05T04:00:00Z,19598,45.191876
44.360000,44.690000,44.210100,291,44.610000,2021-05-06T04:00:00Z,12782,44.483035
44.380000,44.750000,44.110000,455,44.110000,2021-05-07T04:00:00Z,19273,44.503827
43.900000,44.750000,43.750000,304,44.700000,2021-05-10T04:00:00Z,20082,44.198524
43.190000,43.890000,42.540100,535,43.610000,2021-05-11T04:00:00Z,34498,43.276002
43.580000,45.000000,41.370000,740,42.930000,2021-05-12T04:00:00Z,28433,43.633306
44.500000,45.950000,43.560000,556,43.560000,2021-05-13T04:00:00Z,28644,44.884250
44.600000,45.600000,43.860000,340,44.860000,2021-05-14T04:00:00Z,19114,44.635623
44.050000,44.050000,42.730100,376,43.700000,2021-05-17T04:00:00Z,17470,43.566241
43.990000,44.000000,43.235000,155,44.000000,2021-05-18T04:00:00Z,8038,43.724126
43.940000,44.240000,42.710000,675,43.670000,2021-05-19T04:00:00Z,35022,43.865384
43.180000,46.590000,42.820000,887,44.060000,2021-05-20T04:00:00Z,45847,44.512080
44.200000,45.100000,43.200000,622,43.200000,2021-05-21T04:00:00Z,25677,44.126409
44.610000,45.838000,43.682300,440,44.500000,2021-05-24T04:00:00Z,13396,44.476014
43.000000,44.900000,42.760000,428,44.450000,2021-05-25T04:00:00Z,22106,43.666216
43.090000,44.627800,42.710000,220,43.490000,2021-05-26T04:00:00Z,12742,43.147705
42.660000,43.580000,41.510100,409,43.300000,2021-05-27T04:00:00Z,23727,42.337362
41.790000,42.830000,41.640000,539,42.700000,2021-05-28T04:00:00Z,26491,42.261757
